user_id,mutant_id,time_taken,status,decision,explanation,created_at,updated_at,,maybe,no,yes,label_count,majority_decision,Maybe/No/Yes
89,1111,19,SUBMITTED,no,The code is entirely same except for a difference in indentation.,6/26/2024 3:46,6/26/2024 3:46,0,0,3,1,4,no,0/3/1
32,1111,20,SUBMITTED,no,"Changing the line of the curly braces just improves readability, it doesn't change the output or the behaviour of the code",6/26/2024 3:46,6/26/2024 3:46,0,0,3,1,4,no,0/3/1
34,1113,3,SUBMITTED,yes,It changes return era.intValue(); to return era; attempting to return an Integer object instead of an int primitive.,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
4,1113,1,SUBMITTED,yes,"The first function returns era.intValue(), while the second function returns era only. era might be a class and you have to use the function eraValue to get the needed values as you can't return a class",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
88,1115,5,SUBMITTED,no,"The mutated version just changed some whitespace characters, which doesn't change the code behaviour.",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
27,1115,3,SUBMITTED,no,"The mutant code is not buggy because it is structurally and functionally identical to the original code, with no changes that affect its operation or behavior. The mutation only involves formatting, which does not impact the code logic or output.",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
6,1115,11,SUBMITTED,no,there is no difference in the code,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
12,1116,3,SUBMITTED,no,improves upon original code by type casting to int beforehand,6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
80,1116,2,SUBMITTED,no,This mutant version adds an additional type cast to integer before calling the “Seconds.seconds()” and return the corresponding value. It results in neither behavior change nor a different output.,6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
18,1117,3,SUBMITTED,no,"Codes are the same just the indentation is different, which does not important in this case since code is in Java.",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
49,1117,10,SUBMITTED,no,"In the mutant, the closing brace (}) of the method is placed on a new line, whereas in the correct/original, it is on the same line. This will not affect the output of the code.",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
52,1117,36,SUBMITTED,no,The code is not buggy one as there is no change in the output or change in the behavior of the code but the difference is only a styling which will not effect or cause any bugs,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
4,1120,1,SUBMITTED,no,"The only change is the casting that changes the datatype into long. The function returns long so either way the value returned is long, so it doesn't matter writing long before the returned value",6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
32,1120,20,SUBMITTED,no,"In the original case, the function return type is long, which implies that iUnitMillis should be of long type. But in the mutant case, the function return type is still long, with an added syntax of casting iUnitMillis to long. This should not cause a bug in the code",6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
86,1131,6,SUBMITTED,no,Both codes are the same.,6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
53,1131,13,SUBMITTED,no,Removal of extra whitespace without altering any other aspect of the code.,6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
63,1136,5,SUBMITTED,no,"This mutant is purely reformatting the original code, therefore there shall be no change in code behavior. It is not a bug.",6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
26,1136,8,SUBMITTED,no,Only the newline before closing curly brace is deleted.,6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
86,1137,6,SUBMITTED,yes,"For any time value e.g. 10ms, original code will return 10*iScale but mutated code will return only iScale. It also does not serve the purpose of the class since “Scales a DurationField such that it's unit millis becomes larger in  * magnitude.” and without multiplication, the milis won’t scale.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
87,1137,9,SUBMITTED,yes,The mutant does not perform any operation on the “iscalar” entity/ variable.,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
91,1141,7,SUBMITTED,no,"The conditions for the if statement is identical. Hence it does not change the output of the code but is redundant; however, the mutant is not buggy.",6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
58,1141,9,SUBMITTED,no,"The mutant code has the condition if(((other == null) && (other == null))) which is redundant because it checks other == null twice. This doesn't alter the logical flow since the redundancy doesn't affect the outcome of the condition. The comparison after the null check remains the same, so the method's behavior when other is not null is unchanged.",6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
62,1142,6,SUBMITTED,no,The mutant doesn't affect the behavior of the isGreaterThan() method.,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
20,1142,13,SUBMITTED,no,Having paranesthesia around the return statement in the mutant code not going to change its value.,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
42,1142,15,SUBMITTED,no,it returns same thing,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
41,1147,7,SUBMITTED,no,"there was an unnecessary type casting to the right, however, both methods will produce same output.",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
39,1147,3,SUBMITTED,no,"typecasting is okay, isFixed will return bool anyway",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
25,1147,2,SUBMITTED,no,"The expected return value is boolean in the original code, so if it gets type casted to boolean as well in the mutated code, the resultant value will still be the same",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
90,1148,5,SUBMITTED,no,"The edited code is identical in function to the original code; the only difference is in the formatting, specifically the indentation of the return statement. Since the execution path, logic, and outcomes remain unchanged by this edit, it does not introduce any behavioral difference or fault in the program's functionality.",6/26/2024 3:46,6/26/2024 3:46,0,0,4,0,4,no,0/4/0
25,1148,2,SUBMITTED,no,The mutated code is still within the scope of the method same as the original code,6/26/2024 3:46,6/26/2024 3:46,0,0,4,0,4,no,0/4/0
7,1148,15,SUBMITTED,no,Both are same. Slight difference in formatting.,6/26/2024 3:46,6/26/2024 3:46,0,0,4,0,4,no,0/4/0
14,1148,4,SUBMITTED,no,"Only spacing and indentation change, does not affect original code",6/26/2024 3:46,6/26/2024 3:46,0,0,4,0,4,no,0/4/0
49,1150,10,SUBMITTED,no,In the original code the return type is an instance of the Weeks class as specified in the function declaration  ( public Weeks toStandardWeeks() ). In the mutant the same value being returned is type casted to be an instance of the Weeks class. This will not affect the output as it is already of the same class it is being type casted to in the original snippet.,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
33,1150,4,SUBMITTED,no,"The explicit casting to Weeks, as done in the mutant snippet will not change the output.",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
29,1150,2,SUBMITTED,no,Casting in the mutated code is redundant and it does not lead to data loss because the object being casted is of the same type as the type its being casted to.,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
99,1151,6,SUBMITTED,no,The only difference between the two snippets is the formatting and the placement of closing braces and whitespace.,6/26/2024 3:46,6/26/2024 3:46,0,0,3,1,4,no,0/3/1
74,1151,2,SUBMITTED,no,Return value will be the same,6/26/2024 3:46,6/26/2024 3:46,0,0,3,1,4,no,0/3/1
68,1151,18,SUBMITTED,no,just a change of brackets so it does not make it buggy,6/26/2024 3:46,6/26/2024 3:46,0,0,3,1,4,no,0/3/1
95,1151,68,SUBMITTED,yes,Wrong loop,6/26/2024 3:46,6/26/2024 3:46,0,0,3,1,4,no,0/3/1
16,1153,7,SUBMITTED,no,Same code with different spacing.,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
42,1153,15,SUBMITTED,no,it is the same code,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
71,1153,4,SUBMITTED,no,The line of code was not a bug inside just we tried to change the elments and it works,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
99,1155,6,SUBMITTED,no,The only difference between the two snippets is the formatting and the placement of closing braces and whitespace.,6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
53,1155,13,SUBMITTED,no,Removal of extra whitespace without altering any other aspect of the code.,6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
73,1159,4,SUBMITTED,yes,"The original method will return a SimpleTimeZone for unusual offset. However in the mutated code , an offset starting with null would return GMT timezone .",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
16,1159,7,SUBMITTED,yes,"The change in the mutated version introduces a bug because it incorrectly handles the case where the ID starts with ""null"". This could lead to unexpected behavior when dealing with time zone IDs that start with ""null"".",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
81,1160,15,SUBMITTED,yes,"In case application deals with multiple calendar systems (for example, Gregorian and Julian calendars), the first snippet would allow for more precise control over the interval's calculation and interpretation according to the specified chronology.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
74,1160,2,SUBMITTED,yes,Changed code is calling the child class while first one is calling a super class,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
80,1162,2,SUBMITTED,no,"The modified version of the code snippet additionally performs a type casting to the “DateTimeFieldType” before returning the DAY_OF_MONTH_TYPE constant. Albeit containing a redundant modification, the mutant version perfectly outputs the same as the original version with no behavior change issues.",6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
60,1162,8,SUBMITTED,no,"DAY_OF_MONTH_TYPE is already of type DateTimeFieldType, so its a redundant cast but will not change anything.",6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
103,1174,6,SUBMITTED,no,The mutant is not a bug because in java whitespace does not matter as long as the brackets {} in the if and else statements have the same code and therefore should return the same thing with not bugs.,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
47,1174,6,SUBMITTED,no,This indendation change will not produce any change in program outcome,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
13,1174,9,SUBMITTED,no,"The only difference is in the indentation and line breaks, no difference in functionality.",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
79,1175,2,SUBMITTED,no,"Here, as trackPosition is a member of Parser class, this.trackPosition is similar to using trackPosition itself. Therefore, the mutant version is not buggy.",6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
40,1175,4,SUBMITTED,no,Mutated code and the original code should produce the same output. The addition of this in the mutated code ( this.trackPosition ) is not necessary in this context because trackPosition refers to the instance variable of the class. Both versions are valid and equivalent.,6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
60,1176,8,SUBMITTED,no,Whitespace change :D,6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
5,1176,18,SUBMITTED,no,"The mutant code provided is identical to the original code in terms of functionality. The only difference is the placement of the closing brace `}` for the isTrackPosition method, which has been moved to the same line as the return statement. This is purely a stylistic change and does not affect the code's behavior.",6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
103,1177,6,SUBMITTED,no,"The mutant is not buggy assuming that trackPosition is already a boolean since you want you need to return a boolean value, within the mutant it is casting trackPosition to a boolean which would still return true or false.",6/26/2024 3:46,6/26/2024 3:46,0,0,4,0,4,no,0/4/0
91,1177,7,SUBMITTED,no,"The original function already is returning a boolean type. The mutant changes the return value of trackPosition to a boolean even though it is already a boolean. This mutant does not change behavior of the code, but is redundant.",6/26/2024 3:46,6/26/2024 3:46,0,0,4,0,4,no,0/4/0
88,1177,5,SUBMITTED,no,"trackPosition has boolean type, so type casting this variable to boolean will not make any changes.",6/26/2024 3:46,6/26/2024 3:46,0,0,4,0,4,no,0/4/0
73,1177,4,SUBMITTED,no,Variable 'trackPosition'  is casted to its original type of boolean. This has no effect on the code and does not change any behaviours.,6/26/2024 3:46,6/26/2024 3:46,0,0,4,0,4,no,0/4/0
79,1178,2,SUBMITTED,no,"There is no difference between the original and mutant version of the code other than the formatting. So, the code behavior will be the same for the mutant version here.",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
106,1178,2,SUBMITTED,no,"the mutant and the original are the same thing, but only have different in coding formatting, which either is acceptable, for example, the mutant has the closing brace at the end of the return statement as apposed to in a new line",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
71,1178,4,SUBMITTED,no,we only brought the brackets to the line of the previous code which remains the same things,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
4,1181,1,SUBMITTED,yes,The parameter passed in the function of the first code is d.getPubSysKey(). While it's Null in the second code.,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
47,1181,6,SUBMITTED,yes,In first case a varrying key is added but in the changed case null is always passed,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
13,1185,9,SUBMITTED,no,The indentation and line breaks are just different which does not change the implementation.,6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
41,1185,7,SUBMITTED,no,the codes are exactly same on both ends and it returns parser.,6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
42,1192,15,SUBMITTED,yes,if owner is null it will call newRequest other than Jsoup.newSession(),6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
41,1192,7,SUBMITTED,yes,owner.connection().newRequest() is called directly without checking if owner is null to the left and reverse is the case for the left hand side.,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
7,1194,15,SUBMITTED,no,The function on both main and mutant returns same Connection class instance.,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
3,1194,5,SUBMITTED,no,It will just typecast the Connection object to Connection object. The modified code is redundant but doesnot cause any difference in behaviour,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
1,1194,2,SUBMITTED,no,"The mutant only added the casting to return type, which is already of the type Connection",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
59,1197,2,SUBMITTED,yes,Left code can return a non-null code.,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
3,1197,5,SUBMITTED,yes,"This straight returns null every time, causing the method to behave differently.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
25,1207,2,SUBMITTED,no,"They all evaluate to true if both beforeFirst and removed are false, and they evaluate to false otherwise. Therefore, both the original and mutant code gives the same result",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
22,1207,4,SUBMITTED,no,"Here we have a condition of the form A AND A which just evaluates to A, i.e. the condition does not change and the code behaves identically. The branches are equivalent because of DeMorgan's laws ((NOT A and NOT B) is NOT(A or B)).",6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
15,1207,4,SUBMITTED,no,Both !beforeFirst && !removed and !(beforeFirst || removed) are essentially the same condition as both conditions will only be true if both beforeFirst andremoved are False,6/26/2024 3:46,6/26/2024 3:46,0,0,3,0,3,no,0/3/0
47,1213,6,SUBMITTED,yes,In changed scenario the first value will keep being added for the complete iteration which is completely different behaviour from the initial scenario,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
32,1213,20,SUBMITTED,yes,"In the original case, for each iteration it adds the ith element of composite array to the keys set. But in the mutated case,  for each iteration it adds the 0th element of the composite array to the keys set. Doing this alters the expected way the code supposed to function and thus causing a bug",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
82,1215,2,SUBMITTED,yes,"Since there is a check if object == this in line 121, if object != this, the method will always return false.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
10,1215,8,SUBMITTED,yes,"Here when we reach the last return statement we have established that 'object' is not equal to 'this'. Hence the extra statement in the mutant code always evaluates to 'false'. When object is equal to this both will return true, but when object is not equal to this mutant code will always return false unlike the original code.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
88,1218,5,SUBMITTED,yes,"When a collection is list of iterators, then in this case the FluentIterator.contains will not work same in original and mutated code.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
97,1218,2,SUBMITTED,yes,This is a bug because object is an instance of the FluentIterable class. This leads to a false statement all the time,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
81,1226,15,SUBMITTED,yes,"Definitely, the return value will differ after the change. Before the modification, whenever the getKey() value is null, the value of the getValue() will be returned. In contrast, after the modification, if the getKey() is null, the return value would be (256 ^  getValue()). Also, if both are null, the first code snippet will return 0 while the second code snippet will return 256. So, the modification changes the behavior of the code.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
88,1226,5,SUBMITTED,yes,"Hashcode of the pairs that have null keys is changed in mutant. An example of change of code behaviour could be following: A code that reports a pair is (null, null) in case that hashcode is zero.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
71,1227,4,SUBMITTED,yes,it should not return null and otherwise 0.,6/26/2024 3:46,6/26/2024 3:46,0,0,1,2,3,yes,0/1/2
65,1227,12,SUBMITTED,no,As 1st one is doing 0 to null and onother one is 255 to null the implementation is different but I don't think it will produce bug.,6/26/2024 3:46,6/26/2024 3:46,0,0,1,2,3,yes,0/1/2
60,1227,8,SUBMITTED,yes,255 will lead to different results than 0 under the XOR operation.,6/26/2024 3:46,6/26/2024 3:46,0,0,1,2,3,yes,0/1/2
57,1234,5,SUBMITTED,yes,"The mutant replaces this == object with this == null && x, which is always false.  The mutant behaves differently when this == object.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,4,4,yes,0/0/4
18,1234,3,SUBMITTED,yes,mutant version doesn't return a value if this is not a null.,6/26/2024 3:46,6/26/2024 3:46,0,0,0,4,4,yes,0/0/4
37,1234,6,SUBMITTED,yes,this and object may point to the same non-null object and thus have the same content. The correct code will return true in such case. The mutant code will skip over the condition of returning true despite having the same content as (this == null) will not satisfy. Thus they will have different fundamental behaviour.,6/26/2024 3:46,6/26/2024 3:46,0,0,0,4,4,yes,0/0/4
39,1234,3,SUBMITTED,yes,"This function will never go into if block and return true since ""this"" cannot be null because it refers to the current object instance, so this part of the if condition will be always false",6/26/2024 3:46,6/26/2024 3:46,0,0,0,4,4,yes,0/0/4
4,1238,1,SUBMITTED,yes,passing false differs from passing true to the function,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
92,1238,21,SUBMITTED,yes,,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
85,1242,2,SUBMITTED,yes,,6/26/2024 3:46,6/26/2024 3:46,0,0,0,3,3,yes,0/0/3
98,1242,4,SUBMITTED,yes,"The right side does not have the same behavior becuase iArgs points directly at args instead of a clone of args, meaning if args is modified elsewhere in the program, iargs will change or if iargs is modified in the program, the variable passed into args will also change.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,3,3,yes,0/0/3
50,1242,8,SUBMITTED,yes,"The original code makes a shallow copy of the args array, while the mutant directly reference the args array.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,3,3,yes,0/0/3
99,1245,6,SUBMITTED,no,The mutated code add an extra logic condition which is logically equivalent to the original code. hence there is no changes in program's behaviour.,6/26/2024 3:46,6/26/2024 3:46,0,0,2,1,3,no,0/2/1
47,1245,6,SUBMITTED,yes,In case of nextObjectSet being True and setNextObject retring True the changed logic will return False whlist the init logic will return True. The program behaviour will change,6/26/2024 3:46,6/26/2024 3:46,0,0,2,1,3,no,0/2/1
70,1245,9,SUBMITTED,no,"The hasNext() method will return the value of (nextObjectSet || setNextObject()) in both the cases. The condition !(!nextObjectSet && !setNextObject()) always evaluates equal to former expression hence && of both results in same value. Hence, both codes give the same output.",6/26/2024 3:46,6/26/2024 3:46,0,0,2,1,3,no,0/2/1
77,1251,3,SUBMITTED,no,"Both are functionally equivalent in terms of their logic and the outcome they produce, they use different approach.",6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
57,1251,5,SUBMITTED,no,"The mutant replaces 0xFF with 255, which is the same value.",6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
38,1253,1,SUBMITTED,yes,"The function Assemble array is essentially making a byte array data which has in the intial five positions (position 0 to 4 ) the values corresponding the bytes in ""nameCRC32"", and then the byte data in UnicodeName. In the mutant code the array copy results in only one compenent being copied. This is a bug",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
78,1253,9,SUBMITTED,yes,both give different results because they copy different numbers of elements,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
36,1254,4,SUBMITTED,yes,The version of the unicode array is assigned to the first byte in the normal code whereas the third byte in the mutant. In the mutant while copying the array the version will be overwritten and hence may cause errors.,6/26/2024 3:46,6/26/2024 3:46,0,0,0,3,3,yes,0/0/3
17,1254,30,SUBMITTED,yes,The second System.arraycopy expression will result in a different output because of the change,6/26/2024 3:46,6/26/2024 3:46,0,0,0,3,3,yes,0/0/3
74,1254,2,SUBMITTED,yes,"This is definitely gonna change the code behaviour since the value was assigned to the first element earlier, which is later assigned to the 3rd element",6/26/2024 3:46,6/26/2024 3:46,0,0,0,3,3,yes,0/0/3
53,1256,13,SUBMITTED,yes,"Integer._VALUE is -2³¹, not  1.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
99,1256,6,SUBMITTED,yes,"The mutated version introduces a bug because it changes the acceptable range of seconds. The mutated code has range [1, Integer.MAX_VALUE] where as the original code has range of [Integer.MIN_VLAUE, Integer.MAX_VALUE] which is different.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
47,1257,6,SUBMITTED,no,There was a chance of behaviour change if one of the logics had a changing variable. As in both conditions there is a common variable second and the /max values are constants this will not run into not defined kind of errors,6/26/2024 3:46,6/26/2024 3:46,0,0,2,1,3,no,0/2/1
93,1257,7,SUBMITTED,no,"Since the <= does not throw an exception &&, & operator exhibit similar behaviour in this case as the second input to & operator is guarenteed not to throw an exception.",6/26/2024 3:46,6/26/2024 3:46,0,0,2,1,3,no,0/2/1
11,1257,2,SUBMITTED,yes,The && is a comparison operator while the & is a bitwise operator that manipulates the bits,6/26/2024 3:46,6/26/2024 3:46,0,0,2,1,3,no,0/2/1
35,1259,6,SUBMITTED,no,The execution will remain same as the mutated code's '||' won't have any effect on the code execution,6/26/2024 3:46,6/26/2024 3:46,0,0,4,0,4,no,0/4/0
10,1259,8,SUBMITTED,no,"Upon reaching the last return statement, it is established that 'Double.isNaN(rd)' evaluates to false, as the condition has already been checked. Therefore, the result depends solely on the 'evaluateCompare' function (as the mutant does evaluateCompare() || false for all inputs), and the same value would be returned in both the mutant and the original code in all cases.",6/26/2024 3:46,6/26/2024 3:46,0,0,4,0,4,no,0/4/0
60,1259,8,SUBMITTED,no,"The only line changed is the last, and for it to reach that line without returning before, rd is guaranteed to be false, therefore its going to have no impact on the result.",6/26/2024 3:46,6/26/2024 3:46,0,0,4,0,4,no,0/4/0
103,1259,6,SUBMITTED,no,"The mutant is not a bug because by adding  || (Double.isNaN(rd) to return (evaluateCompare(ld == rd ? 0 : ld < rd ? -1 : 1)). It is always going to be false, because if it were true then it would return false. Since it is false then we know that evaluateCompare is either true or false. True or False is still True and False or False is still False so the mutant is not a bug.",6/26/2024 3:46,6/26/2024 3:46,0,0,4,0,4,no,0/4/0
11,1265,2,SUBMITTED,yes,the function will return always 1,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
71,1265,4,SUBMITTED,yes,The code having a buggy because of not returning value.,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
24,1268,3,SUBMITTED,yes,"Bug introduces a logical OR (||) condition which means that if either index is greater than or equal to WHOLE_COLLECTION or parent.getIndex() is not equal to WHOLE_COLLECTION, the method will return true",6/26/2024 3:46,6/26/2024 3:46,0,0,0,3,3,yes,0/0/3
14,1268,4,SUBMITTED,yes,"`index>= WHOLE_COLLECTION` will always return true, so it will give true for all values of index",6/26/2024 3:46,6/26/2024 3:46,0,0,0,3,3,yes,0/0/3
8,1268,6,SUBMITTED,yes,"The mutant code has been changed to check either index is greater than or equal to WHOLE_COLLECTION, or parent.getIndex() is not equal to WHOLE_COLLECTION. Therefore, this syntactic change in condition will indeed change the output and behavior of the code.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,3,3,yes,0/0/3
81,1269,15,SUBMITTED,no,"Not buggy, the difference would be in the performance not on the outcome.",6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
7,1269,15,SUBMITTED,no,Both implementations provide a HashSet list whereas the one with larger size can give better performance avoiding frequent resizing.,6/26/2024 3:46,6/26/2024 3:46,0,0,2,0,2,no,0/2/0
28,1273,5,SUBMITTED,no,as if  perfix == null  it will return perfix (which is already null) in both cases (the original code and the mutant),6/26/2024 3:46,6/26/2024 3:46,0,0,3,1,4,no,0/3/1
4,1273,1,SUBMITTED,no,"If the prefix == NULL, it doesn't matter if we return the prefix of NULL because they are equal",6/26/2024 3:46,6/26/2024 3:46,0,0,3,1,4,no,0/3/1
90,1273,5,SUBMITTED,yes,"The change from returning null when prefix is null to returning the prefix itself (which is null in this scenario) alters the method's return value in such a situation but does not change the behavior in a meaningful way. The method's intent is to fetch a namespace URI corresponding to a prefix. When there is no prefix, there should indeed be no namespace URI, and both returning null directly or returning prefix (which is null) result in the same outcome: no namespace URI. Therefore, the edited code does not introduce a fault in terms of the functionality expected from this method, as the outcome of calling the method remains unchanged.",6/26/2024 3:46,6/26/2024 3:46,0,0,3,1,4,no,0/3/1
39,1273,3,SUBMITTED,no,"If the value of prefix is null, so it will not make a difference if we hardcoded the value null or variable name itself.",6/26/2024 3:46,6/26/2024 3:46,0,0,3,1,4,no,0/3/1
77,1274,3,SUBMITTED,yes,"In this case null is different from empty string, they don't go together.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
26,1274,8,SUBMITTED,yes,"prefix may be null, null == null, but null != """".",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
37,1276,6,SUBMITTED,yes,The correct code produces false when obj is null but this is not null. But the mutated code doesn't produce false in that case at least with the code visible.,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
29,1276,2,SUBMITTED,yes,"Mutated code overwrites originals code if guard that checks if passed object ""obj"" is null. Therefore if null is passed to the mutated function,  ""obj.getClass()"" would yield a runtime exception (NullPointerException).",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
36,1279,4,SUBMITTED,yes,The baseclass should return 1 as the task count. If the method is overriden it can return higher values but the mutant returns 2 instead of 1.,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
72,1279,5,SUBMITTED,yes,"Although the given snippet returns a constant and derived classes can override this method to return other constants, the mutant would be providing an incorrect value to a caller to this implementation.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
62,1290,6,SUBMITTED,yes,The mutant introduces a bug by ignoring the operand and always adding 1 to the value.,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
72,1290,5,SUBMITTED,yes,"The function is meant to add an operand's value from the value of the instance, the mutant adds 1 to the value of the instance.",6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
37,1293,6,SUBMITTED,yes,In the correct code the current value of last is returned before it is incremented. But the mutated code always returns 1.,6/26/2024 3:46,6/26/2024 3:46,0,0,0,2,2,yes,0/0/2
