user_id,mutant_id,time_taken,status,decision,explanation,created_at,updated_at,maybe,no,yes,label_count,majority_decision,Maybe/No/Yes
116,1195,10,SUBMITTED,no,"Using the ""final"" keyword does not make the code buggy, instead, it ensures that the value of the variable is not changed after its initial assignment.",1.71822E+12,1.71863E+12,0,2,0,2,no,0/2/0
11,1196,1,SUBMITTED,no,Casting here wont affect the code result,1.71917E+12,1.71917E+12,0,2,0,2,no,0/2/0
17,1196,1,SUBMITTED,no,Unnecessary object type cast,1.71917E+12,1.71917E+12,0,2,0,2,no,0/2/0
126,1200,2,SUBMITTED,yes,"Code snippet 1 only returns a variable while in code snippet 2 you are accessing the class field, not a local variable or a parameter with the same name.",1.71915E+12,1.71915E+12,0,2,1,3,no,0/2/1
14,1200,1,SUBMITTED,no,same attribute is returned,1.71898E+12,1.71898E+12,0,2,1,3,no,0/2/1
17,1200,3,SUBMITTED,no,The expressions are identical,1.7194E+12,1.7194E+12,0,2,1,3,no,0/2/1
14,1201,2,SUBMITTED,yes,"if valueSep is less than 10 it will return false, which is wrong. ",1.71925E+12,1.71925E+12,0,0,2,2,yes,0/0/2
120,1201,1,SUBMITTED,yes,condition changed,1.71861E+12,1.71861E+12,0,0,2,2,yes,0/0/2
17,1205,1,SUBMITTED,no,Expressions are identical,1.71933E+12,1.71933E+12,0,2,0,2,no,0/2/0
129,1205,2,SUBMITTED,no,"The method's (where the line is mutated) parameter's doesn't include an ""array"" variable, so having and not having ""this"" won't make a difference.",1.71925E+12,1.71925E+12,0,2,0,2,no,0/2/0
11,1206,6,SUBMITTED,yes,The return value will depend on nextCalled variable ,1.71931E+12,1.71931E+12,0,0,2,2,yes,0/0/2
97,1206,5,SUBMITTED,yes,"It is sometimes buggy. if 'beforeFirst' is false, 'removed' is false, and 'nextCalled' is false, then both codes wont hae the same responce",1.71856E+12,1.71856E+12,0,0,2,2,yes,0/0/2
126,1208,2,SUBMITTED,yes,"Let's  assume 
beforeFirst = false and removed = false

Code snippet 1:
The code does logical AND on !beforeFirst and  !removed and the result will be true given our prior reference assumption.

Code snippet 2:

The Code does logical OR operation on two 'parent logical operations' I.e
(!beforeFirst && !removed) || (!beforeFirst || removed
From the above code, parent logical operation to the right will evaluates its AND operation to give true which will then be ORed with the true value gotten from the second parent logical operation to the right. We have True OR true which gives true.

Summary, the overall conditions checks shows a clear difference in behavior which can lead to difference in output.",1.71901E+12,1.71901E+12,0,0,2,2,yes,0/0/2
116,1208,15,SUBMITTED,yes,The mutant is buggy because it incorrectly allows conditions where beforeFirst is true and removed is true to return true,1.71929E+12,1.71929E+12,0,0,2,2,yes,0/0/2
116,1209,10,SUBMITTED,no,It functions better than the first code,1.7191E+12,1.7191E+12,0,2,0,2,no,0/2/0
23,1209,15,SUBMITTED,no,"The original code could be considered buggy if there are situations where this.composite could be EMPTY_MAP_ARRAY. In such cases, accessing this.composite[i] would be invalid and could lead to an ArrayIndexOutOfBoundsException or other logical errors.

The change improves the robustness of the method by ensuring that it only attempts to access elements of this.composite if it is not EMPTY_MAP_ARRAY. Therefore, the modification appears to fix a potential bug and makes the code safer.

So, the modified code is less likely to be buggy compared to the original code.",1.71812E+12,1.71855E+12,0,2,0,2,no,0/2/0
97,1210,2,SUBMITTED,yes,they both don't work the same when 'this.composite[i]' is not empty but contains the key,1.71908E+12,1.71908E+12,0,0,2,2,yes,0/0/2
14,1210,3,SUBMITTED,yes,"when  expression after && is false, and expression before && is true, returns wrong result",1.71839E+12,1.71839E+12,0,0,2,2,yes,0/0/2
127,1211,3,SUBMITTED,yes,"The loop in the original code continues as long as ""i >= 0"", but the loop in the mutant only continues when ""i == 0"". These two loops have the same behavior only when ""this.composite.length"" is 1. So, the mutant is a bug.",1.71877E+12,1.71877E+12,0,0,2,2,yes,0/0/2
14,1211,1,SUBMITTED,yes,Loop only works perferctly for 1.,1.71847E+12,1.71847E+12,0,0,2,2,yes,0/0/2
126,1222,1,SUBMITTED,yes,"Code snippet 1 does a single if check while code snippet 2 does two if conditional checks.
This results in difference in behavior as well as output in both code snippets.",1.71919E+12,1.71919E+12,0,0,2,2,yes,0/0/2
116,1222,12,SUBMITTED,yes, The double check of iterator instanceof ListIterator in the Mutant code is unnecessary and could lead to confusion or logical errors.,1.7191E+12,1.7191E+12,0,0,2,2,yes,0/0/2
17,1223,3,SUBMITTED,yes,Mutant changes code logic,1.71921E+12,1.71921E+12,0,2,1,3,no,0/2/1
132,1223,4,SUBMITTED,no,"the if condition will keep working the same , if True then it will just be True AND (anything OR True) which is True , and if False , then False AND anything is just False",1.71906E+12,1.71906E+12,0,2,1,3,no,0/2/1
127,1223,3,SUBMITTED,no,"If ""iterator"" is an instance of ""ListIterator"", the ""if"" condition in the original code will be True. For the mutated code, the left side of the bitwise AND will be True, and so will the right side since no matter whether ""currentIndex == wrappedIteratorIndex"", the right side of the OR is already True, so the whole condition will evaluate to True. If ""iterator"" is not an instance of ""ListIterator"", the ""if"" conditions in both cases will be False. So, the mutant is not a bug.",1.71872E+12,1.71872E+12,0,2,1,3,no,0/2/1
11,1224,5,SUBMITTED,no,This expression && (currentIndex == 0 || iterator instanceof ListIterator)) will always be the same as the main code result as the || iterator instanceof ListIterator will be the same as in the main code so the results depends only to that expression  iterator instanceof ListIterator like in the main code,1.7193E+12,1.7193E+12,0,2,0,2,no,0/2/0
14,1224,2,SUBMITTED,no,if iterator instanceof ListIterator expression in mutant has same value .,1.71925E+12,1.71925E+12,0,2,0,2,no,0/2/0
14,1228,3,SUBMITTED,no,"If the object is in array[1], then mutant will return false which is wrong",1.71916E+12,1.71916E+12,0,1,2,3,yes,0/1/2
63,1228,15,SUBMITTED,yes,"The mutant introduces an extra OR condition with the expression (objectToFind.equals(array[ 0]). In case the array variable is null, indexOf method will return CollectionUtils.INDEX_NOT_FOUND, meaning the first condition will be false. When evaluating the second condition, it will look for the 0th object in an array that is null resulting in a NullPointerException. The original code does not have the extra condition is null-safe. Therefore, the mutant is buggy and has a different functionality.",1.71909E+12,1.71909E+12,0,1,2,3,yes,0/1/2
120,1228,3,SUBMITTED,yes,additional condition,1.71899E+12,1.71899E+12,0,1,2,3,yes,0/1/2
52,1232,2,SUBMITTED,no,I think it will do the same functionality but the addition of !(null == this) is somewhat confusing as this will not be null so I think it will not effect and will be unnecessary. ,1.71934E+12,1.71934E+12,0,2,0,2,no,0/2/0
17,1232,3,SUBMITTED,no,The mutant addition will never evaluate to true because of earlier if statements in the function,1.7194E+12,1.7194E+12,0,2,0,2,no,0/2/0
14,1233,2,SUBMITTED,no,"case by case analysis shows, mutant and source are equivalent",1.71925E+12,1.71925E+12,0,3,0,3,no,0/3/0
120,1233,1,SUBMITTED,no,added condition same as old,1.71903E+12,1.71903E+12,0,3,0,3,no,0/3/0
106,1233,2,SUBMITTED,no,"when the mutant's equvence equation is expanded out then it represents the original equivalence equation but just twice, so therefore they equal the same thing",1.7192E+12,1.7192E+12,0,3,0,3,no,0/3/0
14,1237,2,SUBMITTED,no,"null!= object is always true at that line, so && null!= object will not change execution",1.71916E+12,1.71916E+12,0,2,1,3,no,0/2/1
126,1237,2,SUBMITTED,yes,"Code snippet 1 checks only one condition i.e it checks if the class of object is equal to the class of this. Code snippet 2 checks two conditions:
1) If the class of object is equal to the class of this.
2) If object is not null.
Given the above, there's a difference in behavior as well as output on both ends.",1.71857E+12,1.71857E+12,0,2,1,3,no,0/2/1
123,1237,4,SUBMITTED,no,"The code behavior doesn't change as the object will never be null. The reason for this is because we check in a prior if statement, which returns false if the object is null",1.71915E+12,1.71915E+12,0,2,1,3,no,0/2/1
14,1239,3,SUBMITTED,yes,"when get.containsValue(value) is true and get instanceof IterableGet is true, returns false instead of true",1.71839E+12,1.71839E+12,0,0,2,2,yes,0/0/2
126,1239,2,SUBMITTED,yes,"code snippe 1 checks for the presence of the value only while code
Snippet 2 checks for the presence of the value and ensures get is not an instance of IterableGet.",1.71898E+12,1.71898E+12,0,0,2,2,yes,0/0/2
14,1241,3,SUBMITTED,yes,depends on the concrete class of get,1.71925E+12,1.71925E+12,0,0,2,2,yes,0/0/2
11,1241,4,SUBMITTED,yes,"This expression && !(get instanceof IterableGet) will always be false as the variable get is instance of iterableGet, so the return value will always be false",1.71917E+12,1.71917E+12,0,0,2,2,yes,0/0/2
11,1243,2,SUBMITTED,yes,The mutant check if the arg is not null then clone the variable paramTypes that might be null,1.71915E+12,1.71915E+12,0,0,2,2,yes,0/0/2
131,1243,4,SUBMITTED,yes,"Buggy because it can lead to iParamTypes being set to null even when paramTypes is provided, potentially causing unexpected behavior of the code.",1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
14,1244,1,SUBMITTED,no,args has value on null,1.71932E+12,1.71932E+12,0,2,0,2,no,0/2/0
11,1244,3,SUBMITTED,no,The main set the variable iArgs to null if arg was equal to null and in the mutant the iArgs is set to the arg which is null,1.7193E+12,1.7193E+12,0,2,0,2,no,0/2/0
123,1255,3,SUBMITTED,yes,"Integer.minvalue isn't equivalent to 0, so code behavior may change",1.7191E+12,1.7191E+12,0,0,2,2,yes,0/0/2
120,1255,1,SUBMITTED,yes,many changes to functionality,1.7191E+12,1.7191E+12,0,0,2,2,yes,0/0/2
105,1258,10,SUBMITTED,yes,"When a carriage return ('CR') is followed by a line feed ('LF'), the original 'printComment' method handles line breaks by incrementing the index 'i' once. This guarantees that 'CRLF' sequences are handled appropriately and don't result in additional line breaks.

The approach adds a while loop to the mutant version, which keeps increasing ""i"" as long as ‘LF"" comes after a ""CR."" This modification may cause the technique to behave differently by perhaps skipping several ‘LF’ characters, which could result in improper handling of line breaks in comments. As a result, because the mutation modifies how line breaks in comment strings are handled, it is flawed.",1.71935E+12,1.71935E+12,0,0,2,2,yes,0/0/2
126,1258,2,SUBMITTED,yes,"Both codes check same thing but with different behaviors. I.e



Code snippet 1:
The If statement checks the condition once. If true, it executes the block of code once and then proceeds to the next statement after the if block.
Code snippet 2: 
The While loop checks the condition repeatedly. It executes the block of code repeatedly as long as the condition remains true. It only stops when the condition becomes false.",1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
17,1264,1,SUBMITTED,yes,Mutant changes code functionality,1.7192E+12,1.7192E+12,0,0,2,2,yes,0/0/2
14,1264,2,SUBMITTED,yes,"Instead of 800, 0 is returned",1.71925E+12,1.71925E+12,0,0,2,2,yes,0/0/2
126,1267,1,SUBMITTED,yes,There's  difference in output or behavior as seen in the return value on both code snippets if/when baseValue == null,1.71842E+12,1.71842E+12,0,0,2,2,yes,0/0/2
97,1267,2,SUBMITTED,yes,they both return different values when 'baseValue' is null,1.71876E+12,1.71876E+12,0,0,2,2,yes,0/0/2
97,1271,1,SUBMITTED,no,they both are the same because 'DEFAULT_PROPERTY_COUNT' is equal to 16,1.71903E+12,1.71903E+12,0,2,0,2,no,0/2/0
27,1271,8,SUBMITTED,no,"The mutant is not buggy because the change from using the 'DEFAULT_PROPERTY_COUNT' constant to the literal '16' when initializing the 'HashSet' does not alter the behavior or output of the method. This modification only affects the initial capacity of the 'HashSet', which impacts performance characteristics such as rehashing frequency but not the correctness or functionality of the code. Consequently, the overall behavior of the method 'getPropertyNames' remains the same, ensuring that the mutation does not introduce any bugs.",1.71903E+12,1.71903E+12,0,2,0,2,no,0/2/0
97,1272,2,SUBMITTED,yes,they both dont check for the same thing,1.71908E+12,1.71908E+12,0,0,2,2,yes,0/0/2
105,1272,15,SUBMITTED,yes,"The namespace URI is returned by the original method, getNamespaceURI, depending on the attribute prefix. It delegates to the parent to obtain the namespace URI associated with the prefix if the prefix is not null. By assuming that there is a legitimate parent node, the method guarantees that the namespace URI is correctly retrieved.
The condition is changed in the mutant version to check if the parent is null rather than the prefix. Because it modifies the method's intended functionality, this change produces a logical mistake. In particular, it can return null erroneously if the parent is null, which might occur in situations where the parent node is null but the prefix is not. When XML processing requires the namespace, this modification may result in improper namespace resolution and possible problems.",1.71893E+12,1.71893E+12,0,0,2,2,yes,0/0/2
120,1275,3,SUBMITTED,yes,parent change to null,1.71895E+12,1.71895E+12,0,0,2,2,yes,0/0/2
24,1275,4,SUBMITTED,yes,"If LangAttributePointer relies on parent for proper operation, passing null brings error.",1.71894E+12,1.71894E+12,0,0,2,2,yes,0/0/2
126,1277,2,SUBMITTED,yes,"Code snippet 1:
It checks if two references point to the same object in memory while
Code snippet 2: 
 checks if a reference (obj) is null.",1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
17,1277,1,SUBMITTED,yes,Mutant change will affect function correctness,1.71932E+12,1.71932E+12,0,0,2,2,yes,0/0/2
120,1284,1,SUBMITTED,yes,different variable updated,1.71899E+12,1.71899E+12,0,0,2,2,yes,0/0/2
14,1284,2,SUBMITTED,yes,hashcode is never assigned,1.71906E+12,1.71906E+12,0,0,2,2,yes,0/0/2
120,1285,3,SUBMITTED,no,result overwritten after change,1.71861E+12,1.71861E+12,0,2,0,2,no,0/2/0
129,1285,2,SUBMITTED,no,Line 388 (changed line) is redundant since line 390 (unchanged line) is the one that sets the value of the variable 'result' which means that the value of 'result' will be same for both codes.,1.71871E+12,1.71871E+12,0,2,0,2,no,0/2/0
97,1286,2,SUBMITTED,yes,they both don't return the same thing as 'minimum' can have a value which is not 0.,1.71855E+12,1.71855E+12,0,0,2,2,yes,0/0/2
123,1286,1,SUBMITTED,yes,"The + was changed to - in the mutant code, which may defy the Intended behavior ",1.71875E+12,1.71875E+12,0,0,2,2,yes,0/0/2
126,1287,1,SUBMITTED,yes,The difference in output is due to the use of the logical OR operator in code snippet 1 and the bitwise OR  operator in code snippet 2. ,1.71918E+12,1.71918E+12,0,0,2,2,yes,0/0/2
120,1287,1,SUBMITTED,yes,deleted 1 vertical bar,1.71902E+12,1.71902E+12,0,0,2,2,yes,0/0/2
120,1289,1,SUBMITTED,no,spacing change,1.71899E+12,1.71899E+12,0,2,0,2,no,0/2/0
17,1289,1,SUBMITTED,no,Expressions are identical,1.71935E+12,1.71935E+12,0,2,0,2,no,0/2/0
105,1292,5,SUBMITTED,no,"The instance variable ""value"" is explicitly referred to by the ""this"" keyword in the initial ""add"" method, and the ""operand"" increments it after that. This is a standard procedure to improve readability and distinguish instance variables from local variables or arguments in the code.

The 'operand' increments the 'value' variable directly in the mutant version, eliminating the need for the 'this' keyword. This particular context does not alter the behavior of the procedure when 'this' is omitted because there are no local variables or parameters called 'value' that could lead to confusion. The instance variable ""value"" is increased by the ""operand"" in both variants of the method.",1.71909E+12,1.71909E+12,0,2,0,2,no,0/2/0
14,1292,1,SUBMITTED,no,this.value and value are same field,1.71916E+12,1.71916E+12,0,2,0,2,no,0/2/0
23,1295,2,SUBMITTED,yes,"Im the actual code snippet, the operand is always added with the value. But in the mutant code just a constant value (1) is added instead of operand. So its a buggy code",1.71903E+12,1.71903E+12,0,0,2,2,yes,0/0/2
11,1295,2,SUBMITTED,yes,The mutant increament the variable value by one always not by operand variable passed to the function,1.71915E+12,1.71915E+12,0,0,2,2,yes,0/0/2
126,1296,2,SUBMITTED,yes,"Code snippet 1 does only one check I.e
It checks if the current object (this) is exactly the same object as obj.

Code snippet 2 does two checks I.e
1. It checks if this is the same as obj (this == obj) and 
2. It checks if obj is not an instance of ConstantInitializer<?>.",1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
97,1296,1,SUBMITTED,yes,they both don't work the same because '!(!(obj instanceof ConstantInitializer<?>))' evaluates to false,1.71917E+12,1.71917E+12,0,0,2,2,yes,0/0/2
14,1297,2,SUBMITTED,no,"obj == this is false at that line, so || false will not change control flow",1.71923E+12,1.71923E+12,0,2,0,2,no,0/2/0
97,1297,2,SUBMITTED,no,'(obj == this)' is always false because it's checked before. ,1.71929E+12,1.71929E+12,0,2,0,2,no,0/2/0
23,1300,4,SUBMITTED,yes,"Without this.value, the program can't locate from where this value came from or which value is reffered by 'value'. ",1.71903E+12,1.71903E+12,0,1,2,3,yes,0/1/2
126,1300,3,SUBMITTED,yes,"Code snippet 1:
It  adds operand to the instance variable value of the current object (this)  and stores the result in this.value. 
Code snippet 2: 
It adds operand to the current value of the local variable called value and stores the result in the value variable.",1.71917E+12,1.71917E+12,0,1,2,3,yes,0/1/2
17,1300,1,SUBMITTED,no,Expressions are identical,1.71934E+12,1.71934E+12,0,1,2,3,yes,0/1/2
63,1312,7,SUBMITTED,yes,"The mutant sets shiftCount variable to 255 if the mask variable is 0, an incorrect value for a shift count, potentially causing errors in bit manipulation operations that rely on shiftCount. The original code sets the shiftCount variable to 0 if the mask is 0. Therefore, the mutant's functionality is different from the original code.",1.71909E+12,1.71909E+12,0,0,2,2,yes,0/0/2
129,1312,3,SUBMITTED,yes,"In original code, this.shiftCount is set to 0 if mask is equal to 0, but in mutant code, this.shiftCount is set to 255 for the same condition. The mutant will behave differently from the original due to this.",1.71934E+12,1.71934E+12,0,0,2,2,yes,0/0/2
14,1313,1,SUBMITTED,yes,differant output when value of mask is 0 or 31,1.71884E+12,1.71884E+12,0,0,2,2,yes,0/0/2
97,1313,2,SUBMITTED,yes,different values are tested,1.71893E+12,1.71893E+12,0,0,2,2,yes,0/0/2
123,1314,5,SUBMITTED,no,"In the context of this code, the mask wouldn't be lessa than 0. So the code behavior wouldn't change",1.71918E+12,1.71923E+12,0,2,0,2,no,0/2/0
116,1314,8,SUBMITTED,no,The mutant code is actually more robust than the first code because it accounts for invalid or unintended values from mask,1.7191E+12,1.7191E+12,0,2,0,2,no,0/2/0
120,1315,1,SUBMITTED,no,duplicate OR,1.71912E+12,1.71913E+12,0,2,0,2,no,0/2/0
131,1315,15,SUBMITTED,no,str.isEmpty()) is redundant since StringUtils.isEmpty(str) already covers the case where str is empty but it does not change the behavior of the code.,1.71923E+12,1.71924E+12,0,2,0,2,no,0/2/0
17,1316,11,SUBMITTED,no,Expression is more verbose but evaluates to the same thing,1.71916E+12,1.71916E+12,0,2,1,3,no,0/2/1
14,1316,5,SUBMITTED,no,"for differant values of enumClass.isEnum(), mutant and source returns same value",1.71916E+12,1.71916E+12,0,2,1,3,no,0/2/1
126,1316,2,SUBMITTED,yes,"Code snippet 1:
returns true if the result of getEnumIgnoreCase(enumClass, enumName) is not null.
Code snippet 2:
It two conditions that must both be true for the return value to be true.
Condition 1: getEnumIgnoreCase(enumClass, enumName) should not be null is true and
Condition 2: !(!enumClass.isEnum()), which is same as  saying enumClass.isEnum() is true.
From the above, there's clear difference in behavior and output of both code snippets.",1.71919E+12,1.71919E+12,0,2,1,3,no,0/2/1
126,1317,2,SUBMITTED,yes,"Code snippet to the left checks if the getEnumIgnoreCase function returns a non-null value, indicating that the enumName exists within enumClass while code snippet 2 to the right adds an additional check to ensure that enumClass is indeed an enum type.",1.71848E+12,1.71848E+12,0,1,2,3,yes,0/1/2
123,1317,10,SUBMITTED,no,the method already assumes enumClass is an enum due to the generic constraint <E extends Enum<E>>,1.71898E+12,1.71898E+12,0,1,2,3,yes,0/1/2
17,1317,4,SUBMITTED,yes,Changes function logic,1.71891E+12,1.71892E+12,0,1,2,3,yes,0/1/2
23,1323,2,SUBMITTED,no,"The updated snippet checks all the possible corner cases like below: 

* If a is NaN and b is a number, return b (handled by the first condition).

*If b is NaN and a is a number, return a (handled by the second condition).

*If both a and b are numbers, return the smaller of the two (handled by Math.min).",1.7192E+12,1.7192E+12,0,2,1,3,no,0/2/1
126,1323,2,SUBMITTED,yes,"Code snippet 1 only checks if a is not a number.
Code snippet 2 does if check on two conditions with the AND logical operator.
It first checks if b is greater than or equal to b then also checks if a is not a number.
The two checks must return true based on AND operator for it to move to the next line of code to return b.",1.71919E+12,1.71919E+12,0,2,1,3,no,0/2/1
120,1323,1,SUBMITTED,no,new condition has no effect,1.71902E+12,1.71902E+12,0,2,1,3,no,0/2/1
11,1324,6,SUBMITTED,yes,The mutant has an extra expression that change the code,1.71923E+12,1.71923E+12,0,0,2,2,yes,0/0/2
126,1324,2,SUBMITTED,yes,"Code snippet 1 only checks if b is not a number. 
Code snippet 2 does 2 condition checks with the bitwise OR operator. Snippet 2 checks if b is less than a and if b is not a number.",1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
120,1325,1,SUBMITTED,no,"""this"" is duplicate",1.71878E+12,1.71878E+12,0,2,0,2,no,0/2/0
123,1325,2,SUBMITTED,no,this keyword is not needed if the function is written inside the class and there're no naming conflicts. So using/not using this gets the same output,1.71822E+12,1.71822E+12,0,2,0,2,no,0/2/0
11,1326,1,SUBMITTED,yes,The value of result variable should be increamented with Arrays.hashCode(productsSums) not decreamented,1.719E+12,1.719E+12,0,0,3,3,yes,0/0/3
97,1326,1,SUBMITTED,yes,insted of adding it subtracks,1.71829E+12,1.71831E+12,0,0,3,3,yes,0/0/3
126,1326,1,SUBMITTED,yes,Code snippet one uses addition while code snippet two uses subtraction leading to a difference in output. ,1.71916E+12,1.71916E+12,0,0,3,3,yes,0/0/3
11,1329,5,SUBMITTED,yes,The main code doesn't check for this condition (weights != HaltonSequenceGenerator.PRIMES) changes the whole condition result.,1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
97,1329,2,SUBMITTED,yes,"when (weights != HaltonSequenceGenerator.PRIMES) is true, they dont work the same",1.71903E+12,1.71903E+12,0,0,2,2,yes,0/0/2
130,1332,1,SUBMITTED,yes,No sy defined but it needed to be pixel.y,1.71873E+12,1.71927E+12,0,0,2,2,yes,0/0/2
17,1332,1,SUBMITTED,yes,The edit breaks the code,1.71881E+12,1.71881E+12,0,0,2,2,yes,0/0/2
116,1333,8,SUBMITTED,yes,format is initialized with 0 which is not a valid ImageFormat object. This will cause a compilation error or runtime exception.,1.71822E+12,1.71822E+12,0,0,3,3,yes,0/0/3
11,1333,2,SUBMITTED,yes,Replacing ImageFormats.PNG with 0 will change the output,1.7193E+12,1.7193E+12,0,0,3,3,yes,0/0/3
131,1333,25,SUBMITTED,yes,"The mutant code is buggy since it assigns 0 to ImageFormat, which will result in a compile-time error.  ",1.71935E+12,1.71941E+12,0,0,3,3,yes,0/0/3
105,1335,5,SUBMITTED,yes,"New BufferedImage object is created using the width and height of the data raster and the image type BufferedImage.TYPE_INT_RGB. This correctly initializes the BufferedImage for further processing. In the mutant version, the second parameter of the BufferedImage constructor is mistakenly changed to data.get() instead of data.getHeight(). This mutation introduces a bug because the get() method is not valid in this context and likely does not exist for the Raster class, leading to a compilation error or incorrect object creation.",1.71901E+12,1.71901E+12,0,0,3,3,yes,0/0/3
12,1335,2,SUBMITTED,yes,data.getHeight() has value different from data.get(),1.71895E+12,1.71895E+12,0,0,3,3,yes,0/0/3
7,1335,8,SUBMITTED,yes,Because the mutant is calling an undefined function.,1.71821E+12,1.71821E+12,0,0,3,3,yes,0/0/3
122,1336,1,SUBMITTED,yes,It's a clear bug as it introduces a completely different variable for array indexing,1.71927E+12,1.71927E+12,0,0,2,2,yes,0/0/2
14,1336,2,SUBMITTED,yes,Index is not defined,1.71906E+12,1.71906E+12,0,0,2,2,yes,0/0/2
11,1337,1,SUBMITTED,yes,The mutant return the weights not the points as the main,1.7193E+12,1.7193E+12,1,0,2,3,yes,1/0/2
97,1337,1,SUBMITTED,yes,returns the wrong thing,1.71895E+12,1.71895E+12,1,0,2,3,yes,1/0/2
116,1337,15,SUBMITTED,maybe,"It is not clear in this case, determining if the mutant code is buggy depends on the intended use of the getPoint method and the expectations regarding the data stored in the weights array",1.71926E+12,1.71926E+12,1,0,2,3,yes,1/0/2
11,1339,2,SUBMITTED,yes,The argument of the method are different so the return value might be also different,1.71917E+12,1.71917E+12,0,0,2,2,yes,0/0/2
126,1339,1,SUBMITTED,yes,The second parameter received in both code snippets is same while the first parameter differs leading to difference in behavior and output on both code snippets.,1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
126,1342,1,SUBMITTED,yes,"Fraction( )  on both code snippets recieves 2 parameters. However, the parameters are different on both ends and this will impact the overall value that gets assigned to b[3]",1.71919E+12,1.71919E+12,0,0,2,2,yes,0/0/2
133,1342,7,SUBMITTED,yes,"in the original case, b[3] is expected to pass -4, 3 to the function ""fraction"". Changing -4 to 3 has introduced a bug into the code in the mutated case. This is so because the expected behavior of the code has changed. ",1.71932E+12,1.71932E+12,0,0,2,2,yes,0/0/2
11,1344,7,SUBMITTED,yes,The expression in the mutant code (begin == length) || can change the output of the code from the main code ,1.71917E+12,1.71917E+12,0,0,2,2,yes,0/0/2
126,1344,2,SUBMITTED,yes,"Code snippet 1:
Does just one simple if conditional check
Code snippet 2:
Does if check on two conditions using the OR logical operator.
Based on how the OR operator works, it's result will impact the overall output leading to difference in output in both code snippet.",1.71919E+12,1.71919E+12,0,0,2,2,yes,0/0/2
52,1350,1,SUBMITTED,yes,Replacing maxtime with 0 will produce a different value and this will cause error.,1.71934E+12,1.71934E+12,0,0,3,3,yes,0/0/3
17,1350,1,SUBMITTED,yes,Alters thrown error message formatting,1.71891E+12,1.71891E+12,0,0,3,3,yes,0/0/3
120,1350,10,SUBMITTED,yes,"values changed, might affect error",1.71857E+12,1.71857E+12,0,0,3,3,yes,0/0/3
126,1351,2,SUBMITTED,yes,"Code snippet 1 does a simple if check if maxTime < 0.
Code snippet 2 does if check on 2 conditions using the OR logical operator.
Condition 1 - it checks if maxTime is greater than this.maxTimePeriod
Condition 2 - is same as that in code snippet 1.
The OR operator requires that atleast one is true before moving on to further execution. 
This behavior impacts overall outcome.",1.71919E+12,1.71919E+12,0,0,2,2,yes,0/0/2
11,1351,3,SUBMITTED,yes,The return value of the condition is changed due to adding (maxTime>this.maxTimePeriod),1.71917E+12,1.71917E+12,0,0,2,2,yes,0/0/2
97,1352,5,SUBMITTED,no,This is because we know that the '(0 >= this.maxTimePeriod)' should not be true.,1.71941E+12,1.71941E+12,0,2,0,2,no,0/2/0
23,1352,2,SUBMITTED,no,The mutant code imposes an extra layer of checking for errors which is code and it doesn't alter any logical changes. Hence the mutant is NOT buggy,1.71921E+12,1.71921E+12,0,2,0,2,no,0/2/0
125,1353,6,SUBMITTED,yes,"The mutant code is buggy because the for-loop will never end because there is no condition that makes the for-loop stop, while in the original code, it stops when i < f.length.",1.71913E+12,1.71913E+12,0,0,2,2,yes,0/0/2
126,1353,2,SUBMITTED,yes,"The key difference is in the relationship between the variable i and f.leng.
In code snippet 1, i < f.leng while in code snippet 2, i=f.length.
The difference in relationship will impact the for loop and its outcome on both ends.",1.71917E+12,1.71917E+12,0,0,2,2,yes,0/0/2
125,1357,4,SUBMITTED,yes,"The mutant code is buggy because it changes the boolean operator from || to | to a bitwise operator, which is incorrect because boolean logic should use logical operators instead of bitwise operators.",1.71922E+12,1.71922E+12,0,0,2,2,yes,0/0/2
11,1357,1,SUBMITTED,yes,The mutant replaced the boolean operation || with bit wise operation | that will change the operation result,1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
14,1359,2,SUBMITTED,yes,"_output and super are not same class, so will not give same result",1.71906E+12,1.71906E+12,0,1,2,3,yes,0/1/2
97,1359,3,SUBMITTED,no,bith work the same,1.71902E+12,1.71902E+12,0,1,2,3,yes,0/1/2
58,1359,15,SUBMITTED,yes,"By calling super.write instead of _output.write, the code tries to delegate the write operation to the parent class.",1.7182E+12,1.7182E+12,0,1,2,3,yes,0/1/2
14,1373,2,SUBMITTED,yes,"if str == """", then defaulValue is sent instead of str",1.71898E+12,1.71898E+12,0,0,2,2,yes,0/0/2
11,1373,3,SUBMITTED,yes,"str == """" and str == null are not equivalent",1.71923E+12,1.71923E+12,0,0,2,2,yes,0/0/2
14,1377,1,SUBMITTED,no,same expression at both side of || does not change value of expression from source,1.71923E+12,1.71923E+12,0,2,0,2,no,0/2/0
17,1377,1,SUBMITTED,no,Expression evaluates to the same value.,1.71917E+12,1.71917E+12,0,2,0,2,no,0/2/0
